gs_step,col_step,particle_ht,ashdiam,part_density,fall_time,plume_diffusion_fine_particle,plume_diffusion_coarse_particle,total_fall_time,wind_sum_x,wind_sum_y,actual_mass
0,39,12000.6000000000,0.0000000000,0.0000000000,656.4702808037,963.2641862967,460.7692805120,26258.8112321473,0.0000000000,525176.2246429456,115197723.6791565865
0,40,12300.5900000000,0.0000000000,0.0000000000,656.4702808037,982.4817819271,484.0957253379,26915.2815129510,0.0000000000,538305.6302590192,119012448.2997403443
0,41,12600.5800000000,0.0000000000,0.0000000000,656.4702808037,1001.6058512852,507.9981317645,27571.7517937546,0.0000000000,551435.0358750928,122771974.0110611320
0,42,12900.5700000000,0.0000000000,0.0000000000,656.4702808037,1020.6390607069,532.4764997917,28228.2220745583,0.0000000000,564564.4414911665,126469100.9553890824
0,43,13200.5600000000,0.0000000000,0.0000000000,656.4702808037,1039.5839403910,557.5308294195,28884.6923553620,0.0000000000,577693.8471072401,130096629.2749941647
0,44,13500.5500000000,0.0000000000,0.0000000000,656.4702808037,1058.4428942816,583.1611206480,29541.1626361657,0.0000000000,590823.2527233138,133647359.1121465415
0,45,13800.5400000000,0.0000000000,0.0000000000,656.4702808037,1077.2182090286,609.3673734771,30197.6329169694,0.0000000000,603952.6583393874,137114090.6091161370
0,46,14100.5300000000,0.0000000000,0.0000000000,656.4702808037,1095.9120621324,636.1495879069,30854.1031977731,0.0000000000,617082.0639554610,140489623.9081731141
0,47,14400.5200000000,0.0000000000,0.0000000000,656.4702808037,1114.5265293617,663.5077639373,31510.5734785767,0.0000000000,630211.4695715347,143766759.1515874267
0,48,14700.5100000000,0.0000000000,0.0000000000,656.4702808037,1133.0635915236,691.4419015683,32167.0437593804,0.0000000000,643340.8751876083,146938296.4816291928
0,49,15000.5000000000,0.0000000000,0.0000000000,656.4702808037,1151.5251406538,719.9520008000,32823.5140401841,0.0000000000,656470.2808036819,149997036.0405684412
0,50,15300.4900000000,0.0000000000,0.0000000000,656.4702808037,1169.9129856884,749.0380616323,33479.9843209878,0.0000000000,669599.6864197556,152935777.9706752300
0,51,15600.4800000000,0.0000000000,0.0000000000,656.4702808037,1188.2288576692,778.7000840653,34136.4546017915,0.0000000000,682729.0920358292,155747322.4142196476
0,52,15900.4700000000,0.0000000000,0.0000000000,656.4702808037,1206.4744145287,808.9380680989,34792.9248825952,0.0000000000,695858.4976519028,158424469.5134717226
0,53,16200.4600000000,0.0000000000,0.0000000000,656.4702808037,1224.6512454974,839.7520137331,35449.3951633988,0.0000000000,708987.9032679765,160960019.4107015133
0,54,16500.4500000000,0.0000000000,0.0000000000,656.4702808037,1242.7608751682,871.1419209680,36105.8654442025,0.0000000000,722117.3088840501,163346772.2481790185
0,55,16800.4400000000,0.0000000000,0.0000000000,656.4702808037,1260.8047672510,903.1077898035,36762.3357250062,0.0000000000,735246.7145001238,165577528.1681743562
0,56,17100.4300000000,0.0000000000,0.0000000000,656.4702808037,1278.7843280467,935.6496202397,37418.8060058099,0.0000000000,748376.1201161974,167645087.3129575253
0,57,17400.4200000000,0.0000000000,0.0000000000,656.4702808037,1296.7009096645,968.7674122765,38075.2762866136,0.0000000000,761505.5257322710,169542249.8247986734
0,58,17700.4100000000,0.0000000000,0.0000000000,656.4702808037,1314.5558130078,1002.4611659139,38731.7465674172,0.0000000000,774634.9313483447,171261815.8459677398
0,59,18000.4000000000,0.0000000000,0.0000000000,656.4702808037,1332.3502905468,1036.7308811520,39388.2168482209,0.0000000000,787764.3369644183,172796585.5187348425
0,60,18300.3900000000,0.0000000000,0.0000000000,656.4702808037,1350.0855488981,1071.5765579907,40044.6871290246,0.0000000000,800893.7425804919,174139358.9853699803
0,61,18600.3800000000,0.0000000000,0.0000000000,656.4702808037,1367.7627512266,1106.9981964301,40701.1574098283,0.0000000000,814023.1481965656,175282936.3881432712
0,62,18900.3700000000,0.0000000000,0.0000000000,656.4702808037,1385.3830194847,1142.9957964701,41357.6276906320,0.0000000001,827152.5538126392,176220117.8693246841
0,63,19200.3600000000,0.0000000000,0.0000000000,656.4702808037,1402.9474365030,1179.5693581107,42014.0979714357,0.0000000001,840281.9594287128,176943703.5711844563
0,64,19500.3500000000,0.0000000000,0.0000000000,656.4702808037,1420.4570479432,1216.7188813520,42670.5682522393,0.0000000001,853411.3650447865,177446493.6359924078
0,65,19800.3400000000,0.0000000000,0.0000000000,656.4702808037,1437.9128641259,1254.4443661939,43327.0385330430,0.0000000001,866540.7706608601,177721288.2060187459
0,66,20100.3300000000,0.0000000000,0.0000000000,656.4702808037,1455.3158617412,1292.7458126365,43983.5088138467,0.0000000001,879670.1762769338,177760887.4235334098
0,67,20400.3200000000,0.0000000000,0.0000000000,656.4702808037,1472.6669854536,1331.6232206797,44639.9790946504,0.0000000001,892799.5818930074,177558091.4308065772
0,68,20700.3100000000,0.0000000000,0.0000000000,656.4702808037,1489.9671494061,1371.0765903235,45296.4493754541,0.0000000001,905928.9875090810,177105700.3701081872
0,69,21000.3000000000,0.0000000000,0.0000000000,656.4702808037,1507.2172386347,1411.1059215680,45952.9196562577,0.0000000001,919058.3931251547,176396514.3837083578
0,70,21300.2900000000,0.0000000000,0.0000000000,656.4702808037,1524.4181103966,1451.7112144131,46609.3899370614,0.0000000001,932187.7987412283,175423333.6138771474
0,71,21600.2800000000,0.0000000000,0.0000000000,656.4702808037,1541.5705954211,1492.8924688589,47265.8602178651,0.0000000001,945317.2043573019,174178958.2028846145
0,72,21900.2700000000,0.0000000000,0.0000000000,656.4702808037,1558.6754990869,1534.6496849053,47922.3304986688,0.0000000001,958446.6099733756,172656188.2930007279
0,73,22200.2600000000,0.0000000000,0.0000000000,656.4702808037,1575.7336025319,1576.9828625523,48578.8007794725,0.0000000001,971576.0155894492,170847824.0264956057
0,74,22500.2500000000,0.0000000000,0.0000000000,656.4702808037,1592.7456637005,1619.8920018000,49235.2710602762,0.0000000001,984705.4212055228,168746665.5456393361
0,75,22800.2400000000,0.0000000000,0.0000000000,656.4702808037,1609.7124183314,1663.3771026483,49891.7413410798,0.0000000001,997834.8268215965,166345512.9927018583
0,76,23100.2300000000,0.0000000000,0.0000000000,656.4702808037,1626.6345808921,1707.4381650973,50548.2116218835,0.0000000001,1010964.2324376701,163637166.5099533796
0,77,23400.2200000000,0.0000000000,0.0000000000,656.4702808037,1643.5128454615,1752.0751891469,51204.6819026872,0.0000000001,1024093.6380537438,160614426.2396638393
0,78,23700.2100000000,0.0000000000,0.0000000000,656.4702808037,1660.3478865652,1797.2881747971,51861.1521834909,0.0000000001,1037223.0436698174,157270092.3241033256
0,79,24000.2000000000,0.0000000000,0.0000000000,656.4702808037,1677.1403599671,1843.0771220480,52517.6224642946,0.0000000001,1050352.4492858911,153596964.9055418074
0,80,24300.1900000000,0.0000000000,0.0000000000,656.4702808037,1693.8909034186,1889.4420308995,53174.0927450982,0.0000000001,1063481.8549019648,149587844.1262495220
0,81,24600.1800000000,0.0000000000,0.0000000000,656.4702808037,1710.6001373696,1936.3829013517,53830.5630259019,0.0000000001,1076611.2605180384,145235530.1284963191
0,82,24900.1700000000,0.0000000000,0.0000000000,656.4702808037,1727.2686656428,1983.8997334045,54487.0333067056,0.0000000001,1089740.6661341120,140532823.0545524359
0,83,25200.1600000000,0.0000000000,0.0000000000,656.4702808037,1743.8970760741,2031.9925270579,55143.5035875093,0.0000000001,1102870.0717501857,135472523.0466878116
0,84,25500.1500000000,0.0000000000,0.0000000000,656.4702808037,1760.4859411210,2080.6612823120,55799.9738683130,0.0000000001,1115999.4773662593,130047430.2471724749
0,85,25800.1400000000,0.0000000000,0.0000000000,656.4702808037,1777.0358184408,2129.9059991667,56456.4441491167,0.0000000001,1129128.8829823330,124250344.7982765883
0,86,26100.1300000000,0.0000000000,0.0000000000,656.4702808037,1793.5472514408,2179.7266776221,57112.9144299203,0.0000000001,1142258.2885984066,118074066.8422700912
0,87,26400.1200000000,0.0000000000,0.0000000000,656.4702808037,1810.0207698020,2230.1233176781,57769.3847107240,0.0000000001,1155387.6942144802,111511396.5214231163
0,88,26700.1100000000,0.0000000000,0.0000000000,656.4702808037,1826.4568899773,2281.0959193347,58425.8549915277,0.0000000001,1168517.0998305539,104555133.9780056924
0,89,27000.1000000000,0.0000000000,0.0000000000,656.4702808037,1842.8561156672,2332.6444825920,59082.3252723314,0.0000000001,1181646.5054466275,97198079.3542878777
0,90,27300.0900000000,0.0000000000,0.0000000000,656.4702808037,1859.2189382722,2384.7690074499,59738.7955531351,0.0000000001,1194775.9110627011,89433032.7925396860
0,91,27600.0800000000,0.0000000000,0.0000000000,656.4702808037,1875.5458373253,2437.4694939085,60395.2658339387,0.0000000001,1207905.3166787748,81252794.4350312352
0,92,27900.0700000001,0.0000000000,0.0000000000,656.4702808037,1891.8372809041,2490.7459419677,61051.7361147424,0.0000000001,1221034.7222948484,72650164.4240325242
0,93,28200.0600000001,0.0000000000,0.0000000000,656.4702808037,1908.0937260247,2544.5983516275,61708.2063955461,0.0000000001,1234164.1279109220,63617942.9018136188
0,94,28500.0500000001,0.0000000000,0.0000000000,656.4702808037,1924.3156190179,2599.0267228880,62364.6766763498,0.0000000001,1247293.5335269957,54148930.0106445774
0,95,28800.0400000001,0.0000000000,0.0000000000,656.4702808037,1940.5033958887,2654.0310557491,63021.1469571535,0.0000000001,1260422.9391430693,44235925.8927954659
0,96,29100.0300000001,0.0000000000,0.0000000000,656.4702808037,1956.6574826601,2709.6113502109,63677.6172379572,0.0000000001,1273552.3447591430,33871730.6905363053
0,97,29400.0200000001,0.0000000000,0.0000000000,656.4702808037,1972.7782957024,2765.7676062733,64334.0875187608,0.0000000001,1286681.7503752166,23049144.5461371839
0,98,29700.0100000001,0.0000000000,0.0000000000,656.4702808037,1988.8662420477,2822.4998239363,64990.5577995645,0.0000000001,1299811.1559912902,11760967.6018681284
0,99,30000.0000000001,0.0000000000,0.0000000000,656.4702808037,2004.9217196916,2879.8080032000,65647.0280803682,0.0000000001,1312940.5616073639,1197577.5357233912
